water_temp,air_temp,timestamp
16.937, 10.937, 1662230057
16.937, 11.125, 1662230357
16.937, 11.062, 1662230657
16.937, 11.287, 1662230957
16.937, 11.5, 1662231257
16.937, 11.312, 1662231557
16.937, 11.187, 1662231857
16.937, 11.187, 1662232157
16.955, 11.25, 1662232457
16.937, 11.399, 1662232757
16.955, 11.25, 1662233057
16.912, 11.125, 1662233357
16.875, 11.412, 1662233657
16.875, 11.705, 1662233957
16.812, 11.78, 1662234257
16.875, 11.412, 1662234557
16.875, 11.143, 1662234857
16.937, 11.349, 1662235157
16.875, 11.5, 1662235457
16.856, 11.5, 1662235757
16.718, 11.312, 1662236057
16.712, 11.224, 1662236357
16.75, 11.375, 1662236657
16.75, 11.625, 1662236957
16.75, 11.625, 1662237257
16.75, 11.5, 1662237557
16.793, 11.437, 1662237857
16.75, 11.312, 1662238157
16.75, 11.187, 1662238457
16.75, 11.312, 1662238757
16.687, 11.312, 1662239057
16.687, 11.312, 1662239357
16.687, 11.33, 1662239657
16.625, 11.125, 1662239957
16.687, 10.955, 1662240257
16.649, 11.037, 1662240557
16.662, 11.125, 1662240857
16.625, 11.28, 1662241157
16.625, 11.312, 1662241457
16.562, 10.968, 1662241757
16.562, 11.0, 1662242057
16.625, 10.856, 1662242357
16.625, 11.0, 1662242657
16.562, 11.0, 1662242957
16.625, 11.062, 1662243257
16.625, 11.125, 1662243557
16.687, 11.0, 1662243857
16.687, 10.937, 1662244157
16.656, 10.687, 1662244457
16.687, 10.687, 1662244757
16.625, 10.787, 1662245057
16.718, 10.562, 1662245357
16.687, 10.268, 1662245657
16.687, 10.187, 1662245957
16.687, 10.312, 1662246257
16.787, 10.562, 1662246557
16.687, 10.375, 1662246857
16.75, 10.356, 1662247157
16.687, 10.375, 1662247457
16.643, 10.593, 1662247757
16.625, 10.812, 1662248057
16.562, 10.687, 1662248357
16.599, 10.5, 1662248657
16.625, 10.462, 1662248957
16.625, 10.625, 1662249257
16.625, 10.625, 1662249557
16.562, 10.375, 1662249857
16.562, 10.062, 1662250157
16.625, 10.187, 1662250457
16.625, 10.375, 1662250757
16.625, 10.562, 1662251057
16.562, 10.562, 1662251357
16.518, 10.5, 1662251657
16.625, 10.687, 1662251957
16.643, 10.731, 1662252257
16.625, 10.812, 1662252557
16.656, 10.856, 1662252857
16.524, 10.937, 1662253157
16.562, 10.875, 1662253457
16.562, 10.962, 1662253757
16.562, 11.0, 1662254057
16.625, 11.062, 1662254357
16.5, 10.875, 1662254657
16.562, 10.75, 1662254957
16.625, 10.875, 1662255257
16.562, 10.937, 1662255557
16.518, 10.937, 1662255857
16.625, 10.875, 1662256157
16.5, 10.937, 1662256457
16.625, 10.812, 1662256757
16.562, 10.562, 1662257057
16.562, 10.437, 1662257357
16.562, 10.312, 1662257657
16.5, 10.375, 1662257957
16.649, 10.462, 1662258257
16.5, 10.5, 1662258557
16.562, 10.5, 1662258857
16.5, 10.5, 1662259157
16.5, 10.375, 1662259457
16.625, 10.312, 1662259757
16.537, 10.312, 1662260057
16.5, 10.468, 1662260357
16.5, 10.599, 1662260657
16.537, 10.687, 1662260957
16.5, 10.5, 1662261257
16.5, 10.562, 1662261557
16.437, 10.312, 1662261857
16.5, 10.375, 1662262157
16.437, 10.293, 1662262457
16.5, 10.375, 1662262757
16.58, 10.655, 1662263057
16.437, 10.75, 1662263357
16.5, 10.75, 1662263657
16.437, 10.718, 1662263957
16.58, 10.625, 1662264257
16.5, 10.731, 1662264557
16.5, 10.78, 1662264857
16.562, 10.812, 1662265157
16.562, 10.625, 1662265457
16.5, 10.625, 1662265757
16.437, 10.75, 1662266057
16.5, 10.643, 1662266357
16.5, 10.437, 1662266657
16.5, 10.28, 1662266957
16.543, 10.28, 1662267257
16.5, 10.375, 1662267557
16.412, 10.25, 1662267857
16.5, 10.375, 1662268157
16.5, 10.312, 1662268457
16.5, 10.312, 1662268757
16.375, 10.312, 1662269057
16.474, 10.474, 1662269357
16.418, 10.562, 1662269657
16.562, 10.649, 1662269957
16.5, 10.481, 1662270257
16.437, 10.625, 1662270557
16.375, 10.75, 1662270857
16.562, 10.687, 1662271157
16.462, 10.687, 1662271457
16.437, 10.787, 1662271757
16.5, 10.918, 1662272057
16.437, 10.893, 1662272357
16.5, 10.912, 1662272657
16.5, 10.937, 1662272957
16.5, 10.962, 1662273257
16.437, 11.062, 1662273557
16.562, 11.062, 1662273857
16.437, 11.187, 1662274157
16.5, 11.33, 1662274457
16.518, 11.375, 1662274757
16.625, 11.437, 1662275057
16.5, 11.5, 1662275357
16.562, 11.562, 1662275657
16.562, 11.625, 1662275957
16.562, 11.724, 1662276257
16.562, 11.75, 1662276557
16.625, 11.75, 1662276857
16.562, 11.718, 1662277157
16.518, 11.625, 1662277457
16.543, 11.625, 1662277757
16.606, 11.774, 1662278057
16.625, 11.875, 1662278357
16.58, 11.955, 1662278657
16.562, 12.0, 1662278957
16.562, 12.0, 1662279257
16.5, 12.043, 1662279557
16.5, 12.087, 1662279857
16.5, 12.187, 1662280157
16.518, 12.25, 1662280457
16.524, 12.312, 1662280757
16.587, 12.53, 1662281057
16.625, 12.705, 1662281357
16.625, 12.768, 1662281657
16.625, 12.75, 1662281957
16.625, 12.687, 1662282257
16.75, 12.687, 1662282557
16.625, 12.774, 1662282857
16.731, 12.875, 1662283157
16.687, 13.024, 1662283457
16.687, 13.25, 1662283757
16.75, 13.375, 1662284057
16.75, 13.5, 1662284357
16.75, 13.625, 1662284657
16.75, 13.793, 1662284957
16.75, 13.937, 1662285257
16.812, 13.899, 1662285557
16.812, 14.125, 1662285857
16.781, 14.25, 1662286157
16.75, 14.312, 1662286457
16.787, 14.25, 1662286757
16.812, 14.337, 1662287057
16.812, 14.412, 1662287357
16.812, 14.531, 1662287657
16.812, 14.587, 1662287957
16.812, 14.625, 1662288257
16.875, 14.955, 1662288557
16.875, 15.125, 1662288857
16.875, 15.187, 1662289157
16.906, 15.281, 1662289457
16.968, 15.156, 1662289757
16.937, 15.125, 1662290057
16.906, 15.281, 1662290357
17.037, 16.106, 1662290657
17.08, 16.593, 1662290957
17.062, 17.062, 1662291257
17.125, 17.312, 1662291557
17.125, 17.524, 1662291857
17.125, 16.937, 1662292157
17.187, 16.875, 1662292457
17.062, 16.937, 1662292757
17.187, 16.125, 1662293057
17.187, 15.918, 1662293357
17.125, 15.875, 1662293657
17.125, 15.875, 1662293957
17.143, 16.875, 1662294257
17.187, 17.543, 1662294557
17.25, 17.75, 1662294857
17.293, 18.218, 1662295157
17.375, 18.312, 1662295457
17.375, 18.25, 1662295757
17.375, 18.5, 1662296057
17.455, 18.312, 1662296357
17.437, 18.224, 1662296657
17.455, 18.312, 1662296957
17.437, 17.312, 1662297257
17.437, 16.875, 1662297557
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398416
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398417
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398418
None, None, 1662398419
None, None, 1662398419
None, None, 1662398419
None, None, 1662398419
None, None, 1662398419
None, None, 1662398419
None, None, 1662398419
None, None, 1662398419
None, None, 1662398419
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398420
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398421
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398422
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398423
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398424
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398425
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398426
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398427
None, None, 1662398428
None, None, 1662398428
None, None, 1662398428
None, None, 1662398428
None, None, 1662398428
None, None, 1662398428
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429.575009
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398429
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398430
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431.445375
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398431
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398432
None, None, 1662398433
None, None, 1662398433
None, None, 1662398433
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
None, None, 1662398434
16.937, 16.455, 1662576557
16.937, 16.437, 1662576677
16.918, 16.437, 1662576977
16.899, 16.375, 1662577277
16.875, 16.375, 1662577577
16.875, 16.312, 1662577877
16.875, 16.293, 1662578177
16.812, 16.08, 1662578477
16.75, 15.875, 1662578777
16.75, 15.768, 1662579077
16.768, 15.875, 1662579377
16.75, 15.793, 1662579677
16.75, 15.768, 1662579977
16.718, 15.955, 1662580277
16.75, 15.974, 1662580577
16.75, 16.037, 1662580877
16.75, 16.062, 1662581177
16.75, 16.0, 1662581477
16.812, 15.937, 1662581777
16.75, 15.937, 1662582077
16.793, 15.906, 1662582377
16.75, 15.918, 1662582677
16.75, 15.875, 1662582977
16.75, 15.812, 1662583277
16.75, 15.812, 1662583577
16.75, 15.875, 1662583877
16.75, 15.812, 1662584177
16.705, 15.83, 1662584477
16.687, 15.875, 1662584777
16.731, 15.812, 1662585077
16.75, 15.312, 1662585377
16.724, 14.937, 1662585677
16.75, 14.75, 1662585977
16.75, 14.375, 1662586277
16.75, 14.356, 1662586577
16.731, 14.312, 1662586877
16.724, 14.093, 1662587177
16.712, 14.106, 1662587477
16.687, 14.187, 1662587777
16.687, 14.0, 1662588077
16.687, 14.0, 1662588377
16.687, 14.125, 1662588677
16.687, 14.375, 1662588977
16.687, 14.5, 1662589277
16.687, 14.455, 1662589577
16.687, 14.406, 1662589877
16.687, 14.281, 1662590177
16.75, 14.062, 1662590477
16.656, 13.562, 1662590777
16.687, 13.25, 1662591077
16.625, 13.312, 1662591377
16.625, 13.25, 1662591677
16.625, 13.149, 1662591977
16.625, 13.0, 1662592277
16.625, 13.312, 1662592577
16.625, 13.231, 1662592877
16.562, 13.187, 1662593177
16.562, 13.162, 1662593477
16.562, 13.375, 1662593777
16.5, 13.562, 1662594077
16.562, 13.437, 1662594377
16.537, 13.062, 1662594677
16.531, 12.937, 1662594977
16.562, 13.0, 1662595277
16.562, 12.906, 1662595577
16.587, 12.562, 1662595877
16.58, 12.5, 1662596177
16.625, 12.5, 1662596477
16.58, 12.375, 1662596777
16.656, 12.187, 1662597077
16.599, 12.125, 1662597377
16.625, 11.974, 1662597677
16.625, 11.981, 1662597977
16.625, 11.875, 1662598277
16.625, 11.75, 1662598577
16.625, 11.625, 1662598877
0.0, 0.0, 1662599177
None, None, 1662599460
None, None, 1662599760
None, None, 1662600060
None, None, 1662600360
None, None, 1662600660
None, None, 1662600960
None, None, 1662601260
None, None, 1662601560
None, None, 1662601860
None, None, 1662602160
None, None, 1662602460
None, None, 1662602760
None, None, 1662603060
None, None, 1662603360
None, None, 1662603660
None, None, 1662603960
None, None, 1662604260
None, None, 1662604560
None, None, 1662604860
None, None, 1662605160
None, None, 1662605460
None, None, 1662605760
None, None, 1662606060
None, None, 1662606360
None, None, 1662606660
None, None, 1662606960
None, None, 1662607260
None, None, 1662607560
None, None, 1662607860
None, None, 1662608160
None, None, 1662608460
None, None, 1662608760
None, None, 1662609060
None, None, 1662609360
None, None, 1662609660
None, None, 1662609960
None, None, 1662610260
None, None, 1662610560
None, None, 1662610860
None, None, 1662611160
None, None, 1662611460
None, None, 1662611760
None, None, 1662612060
None, None, 1662612360
None, None, 1662612660
None, None, 1662612960
None, None, 1662613260
None, None, 1662613560
None, None, 1662613860
None, None, 1662614160
None, None, 1662614460
None, None, 1662614760
None, None, 1662615060
None, None, 1662615360
None, None, 1662615660
None, None, 1662615960
None, None, 1662616260
None, None, 1662616560
None, None, 1662616860
None, None, 1662617160
None, None, 1662617460
None, None, 1662617760
None, None, 1662618060
None, None, 1662618360
None, None, 1662618660
None, None, 1662618960
None, None, 1662619260
None, None, 1662619560
None, None, 1662619860
None, None, 1662620160
None, None, 1662620460
None, None, 1662620760
None, None, 1662621060
None, None, 1662621360
None, None, 1662621660
None, None, 1662621960
None, None, 1662622260
None, None, 1662622560
None, None, 1662622860
None, None, 1662623160
None, None, 1662623460
None, None, 1662623760
None, None, 1662624060
None, None, 1662624360
None, None, 1662624660
None, None, 1662624960
None, None, 1662625260
None, None, 1662625560
None, None, 1662625860
None, None, 1662626160
None, None, 1662626460
None, None, 1662626760
None, None, 1662627060
None, None, 1662627360
None, None, 1662627660
None, None, 1662627960
None, None, 1662628260
None, None, 1662628560
None, None, 1662628860
None, None, 1662629160
None, None, 1662629460
None, None, 1662629760
None, None, 1662630060
None, None, 1662630360
None, None, 1662630660
None, None, 1662630960
None, None, 1662631260
None, None, 1662631560
None, None, 1662631860
None, None, 1662632160
None, None, 1662632460
None, None, 1662632760
None, None, 1662633060
None, None, 1662633360
0.0, 0.0, 1662633678
None, None, 1662633960
None, None, 1662634260
None, None, 1662634560
None, None, 1662634860
None, None, 1662635160
None, None, 1662635460
None, None, 1662635760
None, None, 1662636060
16.812, 18.125, 1662636377
16.812, 18.168, 1662636677
16.875, 18.343, 1662636977
16.843, 18.5, 1662637277
16.75, 17.687, 1662637577
16.774, 18.162, 1662637877
0.0, 0.0, 1662638177
None, None, 1662638460
None, None, 1662638760
None, None, 1662639060
None, None, 1662639360
None, None, 1662639660
None, None, 1662639960
None, None, 1662640260
None, None, 1662640560
None, None, 1662640860
None, None, 1662641160
None, None, 1662641460
None, None, 1662641760
None, None, 1662642060
None, None, 1662642360
None, None, 1662642660
None, None, 1662642960
16.912, 18.062, 1662643277
16.937, 18.375, 1662643577
17.0, 18.5, 1662643877
17.043, 18.5, 1662644177
17.018, 18.024, 1662644477
17.062, 18.187, 1662644777
17.062, 17.787, 1662645077
17.062, 17.312, 1662645377
17.062, 17.937, 1662645677
17.062, 18.312, 1662645977
17.062, 17.75, 1662646277
17.125, 17.687, 1662646577
17.125, 16.962, 1662646877
17.125, 16.75, 1662647177
17.062, 16.312, 1662647477
17.062, 15.812, 1662647777
17.024, 15.625, 1662648077
17.0, 15.687, 1662648377
17.0, 16.312, 1662648677
17.0, 16.731, 1662648977
17.0, 17.187, 1662649277
17.0, 17.5, 1662649577
17.0, 17.562, 1662649877
17.0, 17.562, 1662650177
17.0, 17.625, 1662650477
17.0, 17.562, 1662650777
17.0, 17.25, 1662651077
17.0, 17.25, 1662651377
17.0, 17.375, 1662651677
17.0, 17.25, 1662651977
17.0, 16.768, 1662652277
17.0, 16.562, 1662652577
17.0, 15.937, 1662652877
17.0, 16.312, 1662653177
17.0, 16.187, 1662653477
17.0, 16.0, 1662653777
17.0, 15.462, 1662654077
16.968, 15.274, 1662654377
16.937, 15.312, 1662654677
16.937, 15.25, 1662654977
16.937, 15.018, 1662655277
16.937, 15.0, 1662655577
16.937, 14.83, 1662655877
16.918, 14.781, 1662656177
16.899, 14.705, 1662656477
16.875, 14.75, 1662656777
16.875, 14.75, 1662657077
16.875, 14.75, 1662657377
16.875, 14.625, 1662657677
16.875, 14.625, 1662657977
16.849, 14.625, 1662658277
16.812, 14.687, 1662658577
16.812, 14.668, 1662658877
16.812, 14.625, 1662659177
16.812, 14.562, 1662659477
16.812, 14.562, 1662659777
16.812, 14.562, 1662660077
16.812, 14.599, 1662660377
16.787, 14.543, 1662660677
16.75, 14.5, 1662660977
16.774, 14.625, 1662661277
16.781, 14.656, 1662661577
16.75, 14.625, 1662661877
16.75, 14.662, 1662662177
16.787, 14.625, 1662662477
16.75, 14.625, 1662662777
16.75, 14.625, 1662663077
16.75, 14.562, 1662663377
16.75, 14.418, 1662663677
16.75, 14.375, 1662663977
16.75, 14.412, 1662664277
16.687, 14.375, 1662664577
16.687, 14.375, 1662664877
16.625, 14.375, 1662665177
16.625, 14.312, 1662665477
16.625, 14.312, 1662665777
16.649, 14.25, 1662666077
16.625, 14.187, 1662666377
16.662, 14.187, 1662666677
16.687, 14.125, 1662666977
16.687, 14.125, 1662667277
16.705, 14.062, 1662667577
16.687, 14.062, 1662667877
16.687, 14.062, 1662668177
16.687, 14.0, 1662668477
16.687, 14.0, 1662668777
16.687, 14.0, 1662669077
16.687, 13.812, 1662669377
16.656, 13.75, 1662669677
16.687, 13.705, 1662669977
16.625, 13.687, 1662670277
16.625, 13.718, 1662670577
16.625, 13.687, 1662670877
16.625, 13.687, 1662671177
16.625, 13.687, 1662671477
16.625, 13.687, 1662671777
16.625, 13.625, 1662672077
16.625, 13.687, 1662672377
16.625, 13.687, 1662672677
16.625, 13.75, 1662672977
16.625, 13.75, 1662673277
16.643, 13.75, 1662673577
16.656, 13.731, 1662673877
16.625, 13.705, 1662674177
16.625, 13.687, 1662674477
16.625, 13.656, 1662674777
16.587, 13.649, 1662675077
16.562, 13.662, 1662675377
16.625, 13.656, 1662675677
16.625, 13.662, 1662675977
16.625, 13.656, 1662676277
16.625, 13.643, 1662676577
16.625, 13.625, 1662676877
16.625, 13.625, 1662677177
16.625, 13.562, 1662677477
16.625, 13.562, 1662677777
16.625, 13.481, 1662678077
16.625, 13.524, 1662678377
16.625, 13.312, 1662678677
16.625, 12.981, 1662678977
16.625, 12.875, 1662679277
16.662, 12.856, 1662679577
16.687, 12.899, 1662679877
16.687, 13.024, 1662680177
16.687, 13.125, 1662680477
16.668, 13.125, 1662680777
16.687, 13.099, 1662681077
16.625, 13.106, 1662681377
16.625, 13.062, 1662681677
16.625, 13.062, 1662681977
16.625, 13.031, 1662682277
16.625, 13.018, 1662682577
16.656, 13.062, 1662682877
16.625, 12.918, 1662683177
16.625, 12.937, 1662683477
16.625, 12.981, 1662683777
16.625, 13.125, 1662684077
16.625, 13.125, 1662684377
16.625, 13.062, 1662684677
16.625, 12.937, 1662684977
16.656, 12.875, 1662685277
16.662, 12.937, 1662685577
16.656, 12.937, 1662685877
16.656, 12.812, 1662686177
16.649, 12.662, 1662686477
16.625, 12.437, 1662686777
16.58, 12.33, 1662687077
16.625, 12.375, 1662687377
16.587, 12.405, 1662687677
16.562, 12.437, 1662687977
16.562, 12.474, 1662688277
16.562, 12.562, 1662688577
16.562, 12.606, 1662688877
16.562, 12.625, 1662689177
16.562, 12.625, 1662689477
16.606, 12.655, 1662689777
16.562, 12.625, 1662690077
16.606, 12.687, 1662690377
16.562, 12.687, 1662690677
16.562, 12.625, 1662690977
16.562, 12.625, 1662691277
16.562, 12.687, 1662691577
16.562, 12.625, 1662691877
16.562, 12.625, 1662692177
16.562, 12.655, 1662692477
16.562, 12.687, 1662692777
16.543, 12.75, 1662693077
16.518, 12.812, 1662693377
16.5, 12.875, 1662693677
16.5, 12.893, 1662693977
16.5, 13.0, 1662694277
16.5, 13.0, 1662694577
16.5, 13.024, 1662694877
16.5, 13.043, 1662695177
16.481, 13.062, 1662695477
16.5, 13.062, 1662695777
16.5, 13.062, 1662696077
16.5, 13.062, 1662696377
16.5, 13.0, 1662696677
16.5, 12.774, 1662696977
16.531, 12.687, 1662697277
16.5, 12.75, 1662697577
16.5, 12.812, 1662697877
16.5, 12.875, 1662698177
16.5, 12.918, 1662698477
16.5, 13.0, 1662698777
16.5, 13.0, 1662699077
16.5, 13.062, 1662699377
16.5, 13.0, 1662699677
16.5, 13.0, 1662699977
16.5, 13.0, 1662700277
16.5, 13.0, 1662700577
16.5, 13.062, 1662700877
16.5, 13.062, 1662701177
16.5, 13.062, 1662701477
16.518, 13.062, 1662701777
16.5, 13.062, 1662702077
16.5, 13.062, 1662702377
16.5, 13.062, 1662702677
16.5, 13.125, 1662702977
16.462, 13.125, 1662703277
16.437, 13.187, 1662703577
16.437, 13.162, 1662703877
16.437, 13.125, 1662704177
16.437, 13.106, 1662704477
16.437, 13.031, 1662704777
16.393, 12.981, 1662705077
16.412, 13.125, 1662705377
16.375, 13.125, 1662705677
16.375, 13.187, 1662705977
16.418, 13.187, 1662706277
16.375, 13.062, 1662706577
16.406, 13.125, 1662706877
16.393, 13.168, 1662707177
16.375, 13.187, 1662707477
16.375, 13.187, 1662707777
16.375, 13.25, 1662708077
16.375, 13.25, 1662708377
16.437, 13.205, 1662708677
16.437, 13.156, 1662708977
16.437, 12.918, 1662709277
16.437, 12.83, 1662709577
16.437, 12.812, 1662709877
16.437, 12.75, 1662710177
16.437, 12.625, 1662710477
16.437, 12.812, 1662710777
16.437, 13.0, 1662711077
16.462, 13.043, 1662711377
16.437, 13.062, 1662711677
16.437, 13.143, 1662711977
16.437, 13.062, 1662712277
16.5, 13.062, 1662712577
16.437, 13.125, 1662712877
16.5, 13.087, 1662713177
16.393, 13.031, 1662713477
16.5, 12.974, 1662713777
16.437, 13.0, 1662714077
16.437, 12.875, 1662714377
16.462, 12.937, 1662714677
16.462, 13.062, 1662714977
16.437, 13.087, 1662715277
16.5, 13.0, 1662715577
16.5, 13.0, 1662715877
16.524, 13.037, 1662716177
16.562, 13.187, 1662716477
16.562, 13.33, 1662716777
16.562, 13.375, 1662717077
16.562, 13.343, 1662717377
16.562, 13.375, 1662717677
16.562, 13.437, 1662717977
16.562, 13.375, 1662718277
16.562, 13.437, 1662718577
16.562, 13.406, 1662718877
16.58, 13.312, 1662719177
16.562, 13.25, 1662719477
16.58, 13.062, 1662719777
16.58, 13.093, 1662720077
16.625, 13.125, 1662720377
16.625, 12.906, 1662720677
16.625, 12.937, 1662720977
16.625, 13.312, 1662721277
16.625, 13.125, 1662721577
16.656, 13.25, 1662721877
16.662, 13.812, 1662722177
16.712, 14.5, 1662722477
16.75, 15.412, 1662722777
16.731, 15.793, 1662723077
16.75, 16.212, 1662723377
16.75, 16.562, 1662723677
16.687, 15.981, 1662723977
16.687, 14.937, 1662724277
16.687, 14.455, 1662724577
16.687, 14.187, 1662724877
16.687, 14.187, 1662725177
16.687, 14.312, 1662725477
16.75, 15.599, 1662725777
16.687, 16.062, 1662726077
16.687, 15.231, 1662726377
16.687, 15.099, 1662726677
16.687, 15.125, 1662726977
16.687, 14.625, 1662727277
16.668, 14.375, 1662727577
16.687, 14.375, 1662727877
16.687, 14.474, 1662728177
16.687, 15.062, 1662728477
16.687, 14.899, 1662728777
16.649, 14.649, 1662729077
16.625, 14.375, 1662729377
16.625, 14.531, 1662729677
16.625, 15.187, 1662729977
16.625, 15.062, 1662730277
16.662, 14.812, 1662730577
16.625, 14.731, 1662730877
16.625, 15.518, 1662731177
16.687, 15.854, 1662731477
16.668, 15.375, 1662731777
16.687, 15.724, 1662732077
16.643, 16.437, 1662732377
16.687, 16.25, 1662732677
16.687, 15.562, 1662732977
16.687, 15.562, 1662733277
16.687, 15.0, 1662733577
16.687, 14.75, 1662733877
16.687, 14.937, 1662734177
16.687, 16.125, 1662734477
16.687, 16.849, 1662734777
16.687, 17.0, 1662735077
16.687, 17.031, 1662735377
16.687, 16.018, 1662735677
16.687, 16.062, 1662735977
16.687, 15.562, 1662736277
16.687, 15.312, 1662736577
16.687, 15.718, 1662736877
16.687, 15.375, 1662737177
16.687, 15.187, 1662737477
16.687, 15.031, 1662737777
16.687, 15.437, 1662738077
16.687, 15.125, 1662738377
16.668, 14.937, 1662738677
16.687, 14.75, 1662738977
16.625, 14.562, 1662739277
16.625, 14.312, 1662739577
16.625, 14.281, 1662739877
16.625, 14.5, 1662740177
16.625, 14.668, 1662740477
16.625, 14.599, 1662740777
16.625, 14.606, 1662741077
16.625, 14.5, 1662741377
16.625, 14.524, 1662741677
16.625, 14.25, 1662741977
16.625, 14.187, 1662742277
16.625, 14.375, 1662742577
16.625, 14.312, 1662742877
16.625, 14.375, 1662743177
16.625, 14.125, 1662743477
16.625, 14.125, 1662743777
16.625, 14.187, 1662744077
16.625, 14.162, 1662744377
16.599, 13.812, 1662744677
16.625, 13.718, 1662744977
16.587, 13.562, 1662745277
16.58, 13.606, 1662745577
16.562, 13.462, 1662745877
16.562, 13.625, 1662746177
16.58, 13.687, 1662746477
16.562, 13.437, 1662746777
16.562, 13.668, 1662747077
16.562, 13.375, 1662747377
16.562, 13.437, 1662747677
16.562, 13.287, 1662747977
16.537, 13.187, 1662748277
16.524, 13.5, 1662748577
16.5, 13.625, 1662748877
16.562, 13.5, 1662749177
16.5, 13.399, 1662749477
16.5, 13.349, 1662749777
16.5, 12.875, 1662750077
16.481, 12.518, 1662750377
16.462, 12.562, 1662750677
16.474, 12.856, 1662750977
16.5, 12.937, 1662751277
16.5, 13.031, 1662751577
16.5, 13.187, 1662751877
16.5, 13.218, 1662752177
16.5, 13.231, 1662752477
